Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,Conc B,,Fraction,,Injection,,
ml,mAU,ml,%,ml,Fraction,ml,Injection,
106.743,234.9377,,,,,,,
106.747,234.8205,,,,,,,
106.752,234.7167,,,,,,,
106.757,234.6052,,,,,,,
106.761,234.4895,,,,,,,
106.766,234.3678,,,,,,,
106.771,234.2428,,,,,,,
106.775,234.1444,,,,,,,
106.78,234.0513,,,,,,,
106.785,233.9417,,,,,,,
106.789,233.8255,,,,,,,
106.794,233.7053,,,,,,,
106.799,233.5896,,,,,,,
106.803,233.4721,,,,,,,
106.808,233.359,,,,,,,
106.813,233.2351,,,,,,,
106.817,233.1243,,,,,,,
106.822,233.0093,,,,,,,
106.827,232.9067,,,,,,,
106.832,232.7986,,,,,,,
106.836,232.6834,,,,,,,
106.841,232.5674,,,,,,,
106.846,232.4574,,,,,,,
106.85,232.352,,,,,,,
106.855,232.2446,,,,,,,
106.86,232.1311,,,,,,,
106.864,232.0086,,,,,,,
106.869,231.902,,,,,,,
106.874,231.7928,,,,,,,
106.878,231.6597,,,,,,,
106.883,231.5249,,,,,,,
106.888,231.4123,,,,,,,
106.892,231.294,,,,,,,
106.897,231.1755,,,,,,,
106.902,231.0587,,,,,,,
106.906,230.9196,,,,,,,
106.911,230.8039,,,,,,,
106.916,230.6833,,,,,,,
106.92,230.5603,,,,,,,
106.925,230.4464,,,,,,,
106.93,230.3161,,,,,,,
106.934,230.1987,,,,,,,
106.939,230.0858,,,,,,,
106.944,229.9628,,,,,,,
106.948,229.8481,,,,,,,
106.953,229.7186,,,,,,,
106.958,229.5904,,,,,,,
106.962,229.4727,,,,,,,
106.967,229.3726,,,,,,,
106.972,229.2458,,,,,,,
106.976,229.132,,,,,,,
106.981,229.0329,,,,,,,
106.986,228.9202,,,,,,,
106.991,228.7995,,,,,,,
106.995,228.6909,,,,,,,
107,228.5729,,,,,,,
107.005,228.4684,,,,,,,
107.009,228.3575,,,,,,,
107.014,228.2405,,,,,,,
107.019,228.1309,,,,,,,
107.023,228.0145,,,,,,,
107.028,227.9069,,,,,,,
107.033,227.7939,,,,,,,
107.037,227.6788,,,,,,,
107.042,227.5653,,,,,,,
107.047,227.4564,,,,,,,
107.051,227.336,,,,,,,
107.056,227.221,,,,,,,
107.061,227.1131,,,,,,,
107.065,226.9931,,,,,,,
107.07,226.8947,,,,,,,
107.075,226.779,,,,,,,
107.079,226.6637,,,,,,,
107.084,226.5469,,,,,,,
107.089,226.4221,,,,,,,
107.093,226.3005,,,,,,,
107.098,226.2039,,,,,,,
107.103,226.0939,,,,,,,
107.107,225.9638,,,,,,,
107.112,225.8454,,,,,,,
107.117,225.7359,,,,,,,
107.121,225.6342,,,,,,,
107.126,225.5208,,,,,,,
107.131,225.4194,,,,,,,
107.135,225.3037,,,,,,,
107.14,225.1792,,,,,,,
107.145,225.0655,,,,,,,
107.15,224.9634,,,,,,,
107.154,224.854,,,,,,,
107.159,224.7295,,,,,,,
107.164,224.5985,,,,,,,
107.168,224.4707,,,,,,,
107.173,224.3611,,,,,,,
107.178,224.2526,,,,,,,
107.182,224.1308,,,,,,,
107.187,224.0223,,,,,,,
107.192,223.914,,,,,,,
107.196,223.7934,,,,,,,
107.201,223.6737,,,,,,,
107.206,223.5694,,,,,,,
107.21,223.4653,,,,,,,
107.215,223.3553,,,,,,,
107.22,223.2497,,,,,,,
107.224,223.1331,,,,,,,
107.229,223.0206,,,,,,,
107.234,222.906,,,,,,,
107.238,222.7963,,,,,,,
107.243,222.6848,,,,,,,
107.248,222.5569,,,,,,,
107.252,222.4373,,,,,,,
107.257,222.3534,,,,,,,
107.262,222.2581,,,,,,,
107.266,222.1698,,,,,,,
107.271,222.0547,,,,,,,
107.276,221.9481,,,,,,,
107.28,221.8473,,,,,,,
107.285,221.7448,,,,,,,
107.29,221.6258,,,,,,,
107.294,221.5232,,,,,,,
107.299,221.4117,,,,,,,
107.304,221.3092,,,,,,,
107.309,221.2052,,,,,,,
107.313,221.0967,,,,,,,
107.318,220.9762,,,,,,,
107.323,220.8703,,,,,,,
107.327,220.7637,,,,,,,
107.332,220.656,,,,,,,
107.337,220.5592,,,,,,,
107.341,220.4474,,,,,,,
107.346,220.3572,,,,,,,
107.351,220.2568,,,,,,,
107.355,220.1457,,,,,,,
107.36,220.0218,,,,,,,
107.365,219.9074,,,,,,,
107.369,219.7979,,,,,,,
107.374,219.7001,,,,,,,
107.379,219.5839,,,,,,,
107.383,219.4805,,,,,,,
107.388,219.3835,,,,,,,
107.393,219.2794,,,,,,,
107.397,219.1822,,,,,,,
107.402,219.0697,,,,,,,
107.407,218.9594,,,,,,,
107.411,218.8541,,,,,,,
107.416,218.7595,,,,,,,
107.421,218.6485,,,,,,,
107.425,218.529,,,,,,,
107.43,218.4199,,,,,,,
107.435,218.3133,,,,,,,
107.439,218.2001,,,,,,,
107.444,218.0938,,,,,,,
107.449,217.9794,,,,,,,
107.453,217.8596,,,,,,,
107.458,217.7514,,,,,,,
107.463,217.6497,,,,,,,
107.468,217.5472,,,,,,,
107.472,217.4436,,,,,,,
107.477,217.3414,,,,,,,
107.482,217.2384,,,,,,,
107.486,217.1342,,,,,,,
107.491,217.0476,,,,,,,
107.496,216.9503,,,,,,,
107.5,216.8539,,,,,,,
107.505,216.7458,,,,,,,
107.51,216.6588,,,,,,,
107.514,216.5487,,,,,,,
107.519,216.4457,,,,,,,
107.524,216.3596,,,,,,,
107.528,216.264,,,,,,,
107.533,216.1597,,,,,,,
107.538,216.0636,,,,,,,
107.542,215.9739,,,,,,,
107.547,215.8713,,,,,,,
107.552,215.7761,,,,,,,
107.556,215.6744,,,,,,,
107.561,215.5736,,,,,,,
107.566,215.4794,,,,,,,
107.57,215.3806,,,,,,,
107.575,215.2789,,,,,,,
107.58,215.184,,,,,,,
107.584,215.0907,,,,,,,
107.589,214.9805,,,,,,,
107.594,214.8835,,,,,,,
107.598,214.7771,,,,,,,
107.603,214.6848,,,,,,,
107.608,214.5926,,,,,,,
107.612,214.4984,,,,,,,
107.617,214.3925,,,,,,,
107.622,214.2956,,,,,,,
107.627,214.1929,,,,,,,
107.631,214.0856,,,,,,,
107.636,213.9915,,,,,,,
107.641,213.895,,,,,,,
107.645,213.8125,,,,,,,
107.65,213.7077,,,,,,,
107.655,213.6057,,,,,,,
107.659,213.5094,,,,,,,
107.664,213.4176,,,,,,,
107.669,213.3198,,,,,,,
107.673,213.2218,,,,,,,
107.678,213.128,,,,,,,
107.683,213.0145,,,,,,,
107.687,212.911,,,,,,,
107.692,212.8217,,,,,,,
107.697,212.7305,,,,,,,
107.701,212.632,,,,,,,
107.706,212.5263,,,,,,,
107.711,212.4243,,,,,,,
107.715,212.3222,,,,,,,
107.72,212.2283,,,,,,,
107.725,212.1373,,,,,,,
107.729,212.064,,,,,,,
107.734,211.9693,,,,,,,
107.739,211.8782,,,,,,,
107.743,211.7784,,,,,,,
107.748,211.6854,,,,,,,
107.753,211.6068,,,,,,,
107.757,211.5336,,,,,,,
107.762,211.4246,,,,,,,
107.767,211.3104,,,,,,,
107.771,211.2059,,,,,,,
107.776,211.1041,,,,,,,
107.781,211.0148,,,,,,,
107.786,210.9453,,,,,,,
107.79,210.8492,,,,,,,
107.795,210.7515,,,,,,,
107.8,210.6585,,,,,,,
107.804,210.5792,,,,,,,
107.809,210.4944,,,,,,,
107.814,210.4238,,,,,,,
107.818,210.3407,,,,,,,
107.823,210.2534,,,,,,,
107.828,210.1657,,,,,,,
107.832,210.0745,,,,,,,
107.837,209.9817,,,,,,,
107.842,209.8801,,,,,,,
107.846,209.7942,,,,,,,
107.851,209.7112,,,,,,,
107.856,209.6246,,,,,,,
107.86,209.5477,,,,,,,
107.865,209.4825,,,,,,,
107.87,209.4194,,,,,,,
107.874,209.3396,,,,,,,
107.879,209.268,,,,,,,
107.884,209.1863,,,,,,,
107.888,209.0903,,,,,,,
107.893,209.0087,,,,,,,
107.898,208.9222,,,,,,,
107.902,208.8445,,,,,,,
107.907,208.7579,,,,,,,
107.912,208.6752,,,,,,,
107.916,208.5944,,,,,,,
107.921,208.5118,,,,,,,
107.926,208.4335,,,,,,,
107.93,208.3486,,,,,,,
107.935,208.273,,,,,,,
107.94,208.1991,,,,,,,
107.945,208.1294,,,,,,,
107.949,208.0412,,,,,,,
107.954,207.9613,,,,,,,
107.959,207.8791,,,,,,,
107.963,207.7831,,,,,,,
107.968,207.6866,,,,,,,
107.973,207.5907,,,,,,,
107.977,207.5002,,,,,,,
107.982,207.3977,,,,,,,
107.987,207.3055,,,,,,,
107.991,207.2134,,,,,,,
107.996,207.1231,,,,,,,
108.001,207.0355,,,,,,,
108.005,206.9347,,,,,,,
108.01,206.8319,,,,,,,
108.015,206.7253,,,,,,,
108.019,206.6271,,,,,,,
108.024,206.5249,,,,,,,
108.029,206.4153,,,,,,,
108.033,206.3214,,,,,,,
108.038,206.2155,,,,,,,
108.043,206.1077,,,,,,,
108.047,206.0011,,,,,,,
108.052,205.8962,,,,,,,
108.057,205.791,,,,,,,
108.061,205.6875,,,,,,,
108.066,205.5862,,,,,,,
108.071,205.4895,,,,,,,
108.075,205.3955,,,,,,,
108.08,205.3068,,,,,,,
108.085,205.2271,,,,,,,
108.089,205.1341,,,,,,,
108.094,205.0376,,,,,,,
108.099,204.9422,,,,,,,
108.104,204.8577,,,,,,,
108.108,204.7796,,,,,,,
108.113,204.6939,,,,,,,
108.118,204.6008,,,,,,,
108.122,204.5153,,,,,,,
108.127,204.4343,,,,,,,
108.132,204.3568,,,,,,,
108.136,204.2663,,,,,,,
108.141,204.1864,,,,,,,
108.146,204.0912,,,,,,,
108.15,204.0124,,,,,,,
108.155,203.9296,,,,,,,
108.16,203.8506,,,,,,,
108.164,203.778,,,,,,,
108.169,203.7072,,,,,,,
108.174,203.6297,,,,,,,
108.178,203.5356,,,,,,,
108.183,203.4364,,,,,,,
108.188,203.3479,,,,,,,
108.192,203.2721,,,,,,,
108.197,203.1826,,,,,,,
108.202,203.0725,,,,,,,
108.206,202.9729,,,,,,,
108.211,202.8741,,,,,,,
108.216,202.7885,,,,,,,
108.22,202.6851,,,,,,,
108.225,202.5807,,,,,,,
108.23,202.4946,,,,,,,
108.234,202.3996,,,,,,,
108.239,202.3175,,,,,,,
108.244,202.2244,,,,,,,
108.248,202.1373,,,,,,,
108.253,202.0307,,,,,,,
108.258,201.9464,,,,,,,
108.262,201.845,,,,,,,
108.267,201.7477,,,,,,,
108.272,201.6528,,,,,,,
108.277,201.5621,,,,,,,
108.281,201.4651,,,,,,,
108.286,201.3849,,,,,,,
108.291,201.2716,,,,,,,
108.295,201.1768,,,,,,,
108.3,201.0911,,,,,,,
108.305,200.9919,,,,,,,
108.309,200.8989,,,,,,,
108.314,200.7952,,,,,,,
108.319,200.7075,,,,,,,
108.323,200.6197,,,,,,,
108.328,200.5252,,,,,,,
108.333,200.4282,,,,,,,
108.337,200.3313,,,,,,,
108.342,200.2413,,,,,,,
108.347,200.1507,,,,,,,
108.351,200.0606,,,,,,,
108.356,199.9707,,,,,,,
108.361,199.8785,,,,,,,
108.365,199.7898,,,,,,,
108.37,199.6958,,,,,,,
108.375,199.6004,,,,,,,
108.379,199.5011,,,,,,,
108.384,199.4046,,,,,,,
108.389,199.3144,,,,,,,
108.393,199.23,,,,,,,
108.398,199.15,,,,,,,
108.403,199.0755,,,,,,,
108.407,199.0045,,,,,,,
108.412,198.9261,,,,,,,
108.417,198.8424,,,,,,,
108.421,198.7561,,,,,,,
108.426,198.6786,,,,,,,
108.431,198.5911,,,,,,,
108.436,198.496,,,,,,,
108.44,198.4149,,,,,,,
108.445,198.3382,,,,,,,
108.45,198.2533,,,,,,,
108.454,198.1804,,,,,,,
108.459,198.0828,,,,,,,
108.464,198.0057,,,,,,,
108.468,197.9134,,,,,,,
108.473,197.8173,,,,,,,
108.478,197.7558,,,,,,,
108.482,197.6815,,,,,,,
108.487,197.6102,,,,,,,
108.492,197.5257,,,,,,,
108.496,197.4352,,,,,,,
108.501,197.3495,,,,,,,
108.506,197.2658,,,,,,,
108.51,197.1779,,,,,,,
108.515,197.0882,,,,,,,
108.52,196.9984,,,,,,,
108.524,196.9084,,,,,,,
108.529,196.8024,,,,,,,
108.534,196.7274,,,,,,,
108.538,196.6329,,,,,,,
108.543,196.5417,,,,,,,
108.548,196.4452,,,,,,,
108.552,196.3556,,,,,,,
108.557,196.2737,,,,,,,
108.562,196.171,,,,,,,
108.566,196.0792,,,,,,,
108.571,196.0022,,,,,,,
108.576,195.9171,,,,,,,
108.58,195.8204,,,,,,,
108.585,195.7296,,,,,,,
108.59,195.6502,,,,,,,
108.595,195.576,,,,,,,
108.599,195.4998,,,,,,,
108.604,195.4075,,,,,,,
108.609,195.3193,,,,,,,
108.613,195.2362,,,,,,,
108.618,195.1515,,,,,,,
108.623,195.0796,,,,,,,
108.627,195.0128,,,,,,,
108.632,194.9493,,,,,,,
108.637,194.8676,,,,,,,
108.641,194.7942,,,,,,,
108.646,194.7271,,,,,,,
108.651,194.6448,,,,,,,
108.655,194.569,,,,,,,
108.66,194.4964,,,,,,,
108.665,194.4333,,,,,,,
108.669,194.3622,,,,,,,
108.674,194.2751,,,,,,,
108.679,194.2176,,,,,,,
108.683,194.1428,,,,,,,
108.688,194.0699,,,,,,,
108.693,193.9853,,,,,,,
108.697,193.9098,,,,,,,
108.702,193.8392,,,,,,,
108.707,193.766,,,,,,,
108.711,193.6923,,,,,,,
108.716,193.6187,,,,,,,
108.721,193.5448,,,,,,,
108.725,193.4769,,,,,,,
108.73,193.3948,,,,,,,
108.735,193.3199,,,,,,,
108.739,193.2419,,,,,,,
108.744,193.1558,,,,,,,
108.749,193.0744,,,,,,,
108.754,193.0057,,,,,,,
108.758,192.9339,,,,,,,
108.763,192.8546,,,,,,,
108.768,192.7769,,,,,,,
108.772,192.7083,,,,,,,
108.777,192.6252,,,,,,,
108.782,192.5417,,,,,,,
108.786,192.4545,,,,,,,
108.791,192.3797,,,,,,,
108.796,192.2849,,,,,,,
108.8,192.1952,,,,,,,
108.805,192.1118,,,,,,,
108.81,192.0274,,,,,,,
108.814,191.9542,,,,,,,
108.819,191.8819,,,,,,,
108.824,191.8052,,,,,,,
108.828,191.7217,,,,,,,
108.833,191.6458,,,,,,,
108.838,191.5571,,,,,,,
108.842,191.4857,,,,,,,
108.847,191.4056,,,,,,,
108.852,191.3242,,,,,,,
108.856,191.237,,,,,,,
108.861,191.1575,,,,,,,
108.866,191.0788,,,,,,,
108.87,190.9903,,,,,,,
108.875,190.9071,,,,,,,
108.88,190.8271,,,,,,,
108.884,190.7401,,,,,,,
108.889,190.6482,,,,,,,
108.894,190.5834,,,,,,,
108.898,190.5118,,,,,,,
108.903,190.4328,,,,,,,
108.908,190.3587,,,,,,,
108.913,190.2808,,,,,,,
108.917,190.2064,,,,,,,
108.922,190.1137,,,,,,,
108.927,190.0397,,,,,,,
108.931,189.9634,,,,,,,
108.936,189.8899,,,,,,,
108.941,189.8179,,,,,,,
108.945,189.7445,,,,,,,
108.95,189.6587,,,,,,,
108.955,189.581,,,,,,,
108.959,189.4983,,,,,,,
108.964,189.4142,,,,,,,
108.969,189.3374,,,,,,,
108.973,189.2563,,,,,,,
108.978,189.1759,,,,,,,
108.983,189.1032,,,,,,,
108.987,189.0394,,,,,,,
108.992,188.9732,,,,,,,
108.997,188.9029,,,,,,,
109.001,188.8302,,,,,,,
109.006,188.7582,,,,,,,
109.011,188.6814,,,,,,,
109.015,188.6155,,,,,,,
109.02,188.5358,,,,,,,
109.025,188.4455,,,,,,,
109.029,188.3683,,,,,,,
109.034,188.2871,,,,,,,
109.039,188.2126,,,,,,,
109.043,188.1253,,,,,,,
109.048,188.0521,,,,,,,
109.053,187.9734,,,,,,,
109.057,187.8949,,,,,,,
109.062,187.8118,,,,,,,
109.067,187.7454,,,,,,,
109.072,187.6674,,,,,,,
109.076,187.5808,,,,,,,
109.081,187.5011,,,,,,,
109.086,187.4198,,,,,,,
109.09,187.3302,,,,,,,
109.095,187.2282,,,,,,,
109.1,187.1426,,,,,,,
109.104,187.0613,,,,,,,
109.109,186.9741,,,,,,,
109.114,186.893,,,,,,,
109.118,186.8088,,,,,,,
109.123,186.7341,,,,,,,
109.128,186.6478,,,,,,,
109.132,186.5586,,,,,,,
109.137,186.4733,,,,,,,
109.142,186.3989,,,,,,,
109.146,186.3156,,,,,,,
109.151,186.2397,,,,,,,
109.156,186.1537,,,,,,,
109.16,186.0734,,,,,,,
109.165,185.9955,,,,,,,
109.17,185.9094,,,,,,,
109.174,185.8389,,,,,,,
109.179,185.7563,,,,,,,
109.184,185.6708,,,,,,,
109.188,185.5915,,,,,,,
109.193,185.528,,,,,,,
109.198,185.4436,,,,,,,
109.202,185.3645,,,,,,,
109.207,185.2824,,,,,,,
109.212,185.199,,,,,,,
109.216,185.1241,,,,,,,
109.221,185.0403,,,,,,,
109.226,184.9614,,,,,,,
109.231,184.877,,,,,,,
109.235,184.7965,,,,,,,
109.24,184.7132,,,,,,,
109.245,184.6407,,,,,,,
109.249,184.5512,,,,,,,
109.254,184.4896,,,,,,,
109.259,184.4227,,,,,,,
109.263,184.3482,,,,,,,
109.268,184.265,,,,,,,
109.273,184.1941,,,,,,,
109.277,184.1241,,,,,,,
109.282,184.0494,,,,,,,
109.287,183.9774,,,,,,,
109.291,183.9014,,,,,,,
109.296,183.8291,,,,,,,
109.301,183.7612,,,,,,,
109.305,183.6815,,,,,,,
109.31,183.6108,,,,,,,
109.315,183.527,,,,,,,
109.319,183.4454,,,,,,,
109.324,183.3693,,,,,,,
109.329,183.3032,,,,,,,
109.333,183.2247,,,,,,,
109.338,183.155,,,,,,,
109.343,183.0628,,,,,,,
109.347,182.9894,,,,,,,
109.352,182.9132,,,,,,,
109.357,182.8308,,,,,,,
109.361,182.7532,,,,,,,
109.366,182.6683,,,,,,,
109.371,182.5971,,,,,,,
109.375,182.5208,,,,,,,
109.38,182.4371,,,,,,,
109.385,182.3548,,,,,,,
109.39,182.2742,,,,,,,
109.394,182.191,,,,,,,
109.399,182.1052,,,,,,,
109.404,182.0237,,,,,,,
109.408,181.946,,,,,,,
109.413,181.8627,,,,,,,
109.418,181.7784,,,,,,,
109.422,181.7068,,,,,,,
109.427,181.6306,,,,,,,
109.432,181.5583,,,,,,,
109.436,181.4846,,,,,,,
109.441,181.4273,,,,,,,
109.446,181.3514,,,,,,,
109.45,181.2705,,,,,,,
109.455,181.1859,,,,,,,
109.46,181.1143,,,,,,,
109.464,181.0531,,,,,,,
109.469,180.9751,,,,,,,
109.474,180.9055,,,,,,,
109.478,180.8292,,,,,,,
109.483,180.773,,,,,,,
109.488,180.7072,,,,,,,
109.492,180.6385,,,,,,,
109.497,180.561,,,,,,,
109.502,180.4784,,,,,,,
109.506,180.4142,,,,,,,
109.511,180.3462,,,,,,,
109.516,180.2789,,,,,,,
109.52,180.2151,,,,,,,
109.525,180.1419,,,,,,,
109.53,180.0769,,,,,,,
109.534,179.9978,,,,,,,
109.539,179.9273,,,,,,,
109.544,179.8469,,,,,,,
109.549,179.7763,,,,,,,
109.553,179.7143,,,,,,,
109.558,179.6229,,,,,,,
109.563,179.5333,,,,,,,
109.567,179.4586,,,,,,,
109.572,179.389,,,,,,,
109.577,179.3219,,,,,,,
109.581,179.244,,,,,,,
109.586,179.1662,,,,,,,
109.591,179.0796,,,,,,,
109.595,179.0027,,,,,,,
109.6,178.9391,,,,,,,
109.605,178.8568,,,,,,,
109.609,178.7808,,,,,,,
109.614,178.7165,,,,,,,
109.619,178.6462,,,,,,,
109.623,178.5714,,,,,,,
109.628,178.4997,,,,,,,
109.633,178.4376,,,,,,,
109.637,178.3698,,,,,,,
109.642,178.2985,,,,,,,
109.647,178.2288,,,,,,,
109.651,178.1481,,,,,,,
109.656,178.0991,,,,,,,
109.661,178.0427,,,,,,,
109.665,177.9724,,,,,,,
109.67,177.9065,,,,,,,
109.675,177.832,,,,,,,
109.679,177.7652,,,,,,,
109.684,177.6965,,,,,,,
109.689,177.6453,,,,,,,
109.693,177.5922,,,,,,,
109.698,177.5452,,,,,,,
109.703,177.4799,,,,,,,
109.707,177.4181,,,,,,,
109.712,177.3504,,,,,,,
109.717,177.2865,,,,,,,
109.722,177.2189,,,,,,,
109.726,177.1476,,,,,,,
109.731,177.086,,,,,,,
109.736,177.022,,,,,,,
109.74,176.9672,,,,,,,
109.745,176.9039,,,,,,,
109.75,176.8571,,,,,,,
109.754,176.7876,,,,,,,
109.759,176.7158,,,,,,,
109.764,176.663,,,,,,,
109.768,176.6003,,,,,,,
109.773,176.5517,,,,,,,
109.778,176.4857,,,,,,,
109.782,176.4346,,,,,,,
109.787,176.3739,,,,,,,
109.792,176.3115,,,,,,,
109.796,176.2383,,,,,,,
109.801,176.1708,,,,,,,
109.806,176.1236,,,,,,,
109.81,176.0577,,,,,,,
109.815,175.9973,,,,,,,
109.82,175.9297,,,,,,,
109.824,175.8749,,,,,,,
109.829,175.8099,,,,,,,
109.834,175.7478,,,,,,,
109.838,175.6851,,,,,,,
109.843,175.6219,,,,,,,
109.848,175.5521,,,,,,,
109.852,175.4874,,,,,,,
109.857,175.4219,,,,,,,
109.862,175.3632,,,,,,,
109.866,175.2893,,,,,,,
109.871,175.2135,,,,,,,
109.876,175.142,,,,,,,
109.881,175.0752,,,,,,,
109.885,174.9977,,,,,,,
109.89,174.9229,,,,,,,
109.895,174.8589,,,,,,,
109.899,174.7889,,,,,,,
109.904,174.7147,,,,,,,
109.909,174.6473,,,,,,,
109.913,174.5856,,,,,,,
109.918,174.5181,,,,,,,
109.923,174.4717,,,,,,,
109.927,174.4152,,,,,,,
109.932,174.3484,,,,,,,
109.937,174.2811,,,,,,,
109.941,174.2086,,,,,,,
109.946,174.1463,,,,,,,
109.951,174.0875,,,,,,,
109.955,174.0285,,,,,,,
109.96,173.9659,,,,,,,
109.965,173.9177,,,,,,,
109.969,173.8644,,,,,,,
109.974,173.8037,,,,,,,
109.979,173.7364,,,,,,,
109.983,173.6716,,,,,,,
109.988,173.6149,,,,,,,
109.993,173.5556,,,,,,,
109.997,173.5146,,,,,,,
110.002,173.4581,,,,,,,
110.007,173.4058,,,,,,,
110.011,173.3506,,,,,,,
110.016,173.2949,,,,,,,
110.021,173.2205,,,,,,,
110.025,173.1369,,,,,,,
110.03,173.0779,,,,,,,
110.035,173.0275,,,,,,,
110.04,172.9662,,,,,,,
110.044,172.8997,,,,,,,
110.049,172.8548,,,,,,,
110.054,172.7842,,,,,,,
110.058,172.7281,,,,,,,
110.063,172.6667,,,,,,,
110.068,172.6075,,,,,,,
110.072,172.5591,,,,,,,
110.077,172.5061,,,,,,,
110.082,172.4483,,,,,,,
110.086,172.3897,,,,,,,
110.091,172.3247,,,,,,,
110.096,172.2497,,,,,,,
110.1,172.1893,,,,,,,
110.105,172.1336,,,,,,,
110.11,172.0632,,,,,,,
110.114,172.0106,,,,,,,
110.119,171.9556,,,,,,,
110.124,171.9032,,,,,,,
110.128,171.8348,,,,,,,
110.133,171.7605,,,,,,,
110.138,171.6909,,,,,,,
110.142,171.6334,,,,,,,
110.147,171.5658,,,,,,,
110.152,171.5075,,,,,,,
110.156,171.4371,,,,,,,
110.161,171.3647,,,,,,,
110.166,171.2953,,,,,,,
110.17,171.2216,,,,,,,
110.175,171.1434,,,,,,,
110.18,171.0716,,,,,,,
110.184,171.0128,,,,,,,
110.189,170.9501,,,,,,,
110.194,170.8858,,,,,,,
110.199,170.8242,,,,,,,
110.203,170.7543,,,,,,,
110.208,170.6851,,,,,,,
110.213,170.6087,,,,,,,
110.217,170.5395,,,,,,,
110.222,170.4771,,,,,,,
110.227,170.4156,,,,,,,
110.231,170.3559,,,,,,,
110.236,170.2875,,,,,,,
110.241,170.2229,,,,,,,
110.245,170.1599,,,,,,,
110.25,170.0868,,,,,,,
110.255,170.0249,,,,,,,
110.259,169.9732,,,,,,,
110.264,169.9057,,,,,,,
110.269,169.8384,,,,,,,
110.273,169.7796,,,,,,,
110.278,169.7154,,,,,,,
110.283,169.6665,,,,,,,
110.287,169.599,,,,,,,
110.292,169.5403,,,,,,,
110.297,169.4724,,,,,,,
110.301,169.4158,,,,,,,
110.306,169.3541,,,,,,,
110.311,169.2916,,,,,,,
110.315,169.2301,,,,,,,
110.32,169.1623,,,,,,,
110.325,169.1032,,,,,,,
110.329,169.0396,,,,,,,
110.334,168.9814,,,,,,,
110.339,168.9295,,,,,,,
110.343,168.8684,,,,,,,
110.348,168.8196,,,,,,,
110.353,168.7508,,,,,,,
110.358,168.6803,,,,,,,
110.362,168.6098,,,,,,,
110.367,168.5481,,,,,,,
110.372,168.4806,,,,,,,
110.376,168.416,,,,,,,
110.381,168.3404,,,,,,,
110.386,168.2693,,,,,,,
110.39,168.2027,,,,,,,
110.395,168.1421,,,,,,,
110.4,168.0805,,,,,,,
110.404,168.0085,,,,,,,
110.409,167.9527,,,,,,,
110.414,167.8822,,,,,,,
110.418,167.8201,,,,,,,
110.423,167.7486,,,,,,,
110.428,167.6779,,,,,,,
110.432,167.6134,,,,,,,
110.437,167.5451,,,,,,,
110.442,167.4756,,,,,,,
110.446,167.4067,,,,,,,
110.451,167.3488,,,,,,,
110.456,167.2968,,,,,,,
110.46,167.2378,,,,,,,
110.465,167.1795,,,,,,,
110.47,167.1177,,,,,,,
110.474,167.065,,,,,,,
110.479,167.0039,,,,,,,
110.484,166.9468,,,,,,,
110.488,166.8866,,,,,,,
110.493,166.8236,,,,,,,
110.498,166.7518,,,,,,,
110.502,166.6968,,,,,,,
110.507,166.6394,,,,,,,
110.512,166.5781,,,,,,,
110.517,166.5194,,,,,,,
110.521,166.4743,,,,,,,
110.526,166.4257,,,,,,,
110.531,166.3658,,,,,,,
110.535,166.301,,,,,,,
110.54,166.2451,,,,,,,
110.545,166.1875,,,,,,,
110.549,166.122,,,,,,,
110.554,166.0598,,,,,,,
110.559,166.0021,,,,,,,
110.563,165.9381,,,,,,,
110.568,165.8714,,,,,,,
110.573,165.794,,,,,,,
110.577,165.738,,,,,,,
110.582,165.6802,,,,,,,
110.587,165.6138,,,,,,,
110.591,165.5519,,,,,,,
110.596,165.4915,,,,,,,
110.601,165.4247,,,,,,,
110.605,165.3618,,,,,,,
110.61,165.2979,,,,,,,
110.615,165.2357,,,,,,,
110.619,165.1659,,,,,,,
110.624,165.1019,,,,,,,
110.629,165.0267,,,,,,,
110.633,164.9596,,,,,,,
110.638,164.8978,,,,,,,
110.643,164.8358,,,,,,,
110.647,164.7724,,,,,,,
110.652,164.7082,,,,,,,
110.657,164.644,,,,,,,
110.661,164.5838,,,,,,,
110.666,164.5307,,,,,,,
110.671,164.4936,,,,,,,
110.676,164.4418,,,,,,,
110.68,164.3871,,,,,,,
110.685,164.3297,,,,,,,
110.69,164.275,,,,,,,
110.694,164.2106,,,,,,,
110.699,164.1515,,,,,,,
110.704,164.0963,,,,,,,
110.708,164.0482,,,,,,,
110.713,163.9948,,,,,,,
110.718,163.9429,,,,,,,
110.722,163.8991,,,,,,,
110.727,163.8384,,,,,,,
110.732,163.7957,,,,,,,
110.736,163.7501,,,,,,,
110.741,163.6953,,,,,,,
110.746,163.6396,,,,,,,
110.75,163.5846,,,,,,,
110.755,163.5273,,,,,,,
110.76,163.4691,,,,,,,
110.764,163.4119,,,,,,,
110.769,163.3464,,,,,,,
110.774,163.2911,,,,,,,
110.778,163.2314,,,,,,,
110.783,163.1792,,,,,,,
110.788,163.1323,,,,,,,
110.792,163.0836,,,,,,,
110.797,163.03,,,,,,,
110.802,162.9893,,,,,,,
110.806,162.9438,,,,,,,
110.811,162.8974,,,,,,,
110.816,162.8437,,,,,,,
110.82,162.7809,,,,,,,
